"Data/Hora","Produto","SEC 6 - Lote","SEC 6 - Processo","SEC 6 - Nivel TQ Origem (g/l)","SEC 6 - Lote TQ Origem","SEC 6 - Massa Seca TQ Origem (%)","SEC 6 - Totalizador de Entrada (auxiliar) (kg)","SEC 6 - TQ Origem","SEC 6 - Volume TQ Origem (m3)","SEC 6 - Umidade Absoluta Antes Munters (g/kg)","SEC 6 - Rotação Ventilador Principal (rpm)","SEC 6 - Temperatura Ar Antes Regeneração do Munters (°C)","SEC 6 - Temperatura Ar Após Regeneração do Munters (°C)","SEC 6 - Taxa de Água Evaporada (%)","SEC 6 - Vazão de Produto (L/h)","SEC 6 - Rotação Ventilador M326003 (rpm)","SEC 6 - Temperatura do Ar após M326003 (°C)","SEC 6 - Pressão do Ar Após M326003 (bar)","SEC 6 - Umidade Absoluta Após M326003 (g/kg)","SEC 6 - Temperatura após M326013 (°C)","SEC 6 - Rotação Ventilador M326004 (rpm)","SEC 6 - Temperatura após M326004 (°C)","SEC 6 - Vazão do Ar Após M326004 (m3)","SEC 6 - Pressão do IFB (bar)","SEC 6 - Rotação Ventilador M326005 (rpm)","SEC 6 - Temperatura após M326005 (°C)","SEC 6 - Vazão do Ar Após M326005 (m3)","SEC 6 - Rotação Ventilador M326006 (rpm)","SEC 6 - Temperatura após M326006 (°C)","SEC 6 - Vazão do Ar Após M326006 (m3)","SEC 6 - Pressão do EFB (bar)","SEC 6 - Rotação Exaustor M326009 (rpm)","SEC 6 - Pressão da Câmara (bar)","SEC 6 - Pressão de Entrada CC326001 (bar)","SEC 6 - Pressão de Saída CC326001 (bar)","SEC 6 - Pressão de Entrada CC326002 (bar)","SEC 6 - Pressão de Saída CC326002 (bar)","SEC 6 - Pressão de Entrada CC326003 (bar)","SEC 6 - Pressão de Saída CC326003 (bar)","SEC 6 - Pressão de Entrada CC326004 (bar)","SEC 6 - Pressão de Saída CC326004 (bar)","SEC 6 - Temperatura Após AQ326001 (°C)","SEC 6 - Temperatura TQ326001 (°C)","SEC 6 - Nível do TQ326001 (%)","SEC 6 - Pressão dos Bicos (bar)","SEC 6 - Temperatura Após AQ326002 (°C)","SEC 6 - Temperatura de Saída da Câmara (°C)","SEC 6 - Totalizador de Entrada (kg)","SEC 6 - Abertura da válvula F4","SEC 6 - Abertura vv de vapor principal","SEC 6 - Bico 1","SEC 6 - Bico 2","SEC 6 - Bico 3","SEC 6 - Bico 4","SEC 6 - Bico 5","SEC 6 - Bico 6","SEC 6 - Pastilha 1","SEC 6 - Pastilha 2","SEC 6 - Pastilha 3","SEC 6 - Pastilha 4","SEC 6 - Pastilha 5","SEC 6 - Pastilha 6","SEC 6 - Bico 1 Do Secador 6 Status","SEC 6 - Bico 2 Do Secador 6 Status","SEC 6 - Bico 3 Do Secador 6 Status","SEC 6 - Bico 4 Do Secador 6 Status","SEC 6 - Bico 5 Do Secador 6 Status","SEC 6 - Bico 6 Do Secador 6 Status","SEC 6 - Um. Abs. Saída Munters","SEC 6 - CV Válvula de Controle de Pressão LF-02 (%)"
"07/07/2024 01:17:21","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624234 (155505)","Troca Lote ou Ordem","","24ME0652 (155440)","41.90","12830.50","TER 6","","8.54","90.00","27.35","42.72","83.59","2512.93","","168.65","96.61","0.00","41.41","64.00","74.92","8524.15","142.72","45.24","38.86","1511.60","48.00","29.37","1608.91","-6.53","84.00","-7.92","-56.25","-170.95","-64.53","-162.81","-58.78","-175.13","-53.10","-165.88","78.60","84.82","45.00","140.75","95.06","92.02","12830.50","100.00","100.00","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.48","65.20"
"07/07/2024 01:17:47","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624234 (155505)","Secagem - 2a H","","24ME0652 (155440)","41.90","12852.43","TER 6","","8.57","90.00","27.38","42.59","83.53","2513.01","","168.52","95.86","0.00","41.36","64.00","74.87","8464.74","142.98","45.00","38.92","1507.53","47.48","29.37","1609.63","-5.78","84.00","-7.09","-56.74","-172.00","-62.30","-163.32","-58.05","-174.22","-50.81","-167.29","78.56","84.85","44.97","140.83","95.04","91.98","12852.43","100.00","100.00","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.46","65.01"
"07/07/2024 02:17:14","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624234 (155505)","Secagem - 3a H","","24ME0652 (155440)","41.90","15862.74","TER 6","","9.06","90.00","27.64","43.38","83.59","2514.68","","167.82","95.50","0.00","41.66","64.00","74.97","8454.39","141.06","46.00","38.90","1497.14","47.40","29.54","1610.14","-3.26","84.00","-7.72","-57.83","-171.69","-62.99","-162.34","-55.52","-172.77","-50.27","-165.36","82.36","84.31","48.92","140.80","95.13","91.47","15862.74","100.00","100.00","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.71","63.56"
"07/07/2024 03:17:14","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624234 (155505)","Secagem - 4a H","","24ME0652 (155440)","41.90","18902.40","TER 6","","9.58","90.00","27.82","42.36","83.59","2511.00","","168.17","96.42","0.00","41.46","64.78","75.06","8530.45","142.93","45.00","39.04","1489.38","48.00","29.60","1605.89","-4.51","84.00","-8.16","-53.54","-171.83","-61.88","-161.60","-55.40","-172.18","-53.40","-166.77","85.35","85.06","49.83","140.93","95.00","91.35","18902.40","100.00","100.00","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.68","62.86"
"07/07/2024 04:17:14","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624234 (155505)","Secagem - 5a H","","24ME0652 (155440)","41.90","21937.00","TER 6","","9.73","90.00","27.01","43.15","83.57","2512.45","","167.47","96.08","0.00","41.27","64.44","75.06","8520.46","144.45","45.60","38.63","1494.14","48.00","29.53","1615.54","-2.08","84.00","-6.98","-54.97","-169.30","-60.98","-159.09","-55.54","-173.36","-50.07","-163.96","83.54","84.95","44.14","141.28","94.97","91.17","21937.00","100.00","100.00","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.90","63.41"
"07/07/2024 05:17:16","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624234 (155505)","Secagem - 6a H","","24ME0652 (155440)","41.90","24976.94","TER 6","","9.80","90.00","26.93","41.29","83.61","2511.02","","167.43","96.96","0.00","40.43","64.36","74.89","8502.28","146.49","46.00","38.05","1505.57","48.00","29.20","1608.83","-4.10","84.00","-8.43","-57.52","-172.05","-62.26","-162.04","-57.30","-173.18","-51.34","-164.72","84.62","84.82","42.60","140.67","94.98","91.11","24976.94","100.00","100.00","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.79","63.34"
"07/07/2024 06:17:15","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624234 (155505)","Secagem - 7a H","","24ME0652 (155440)","41.90","28011.74","TER 6","","9.68","90.00","26.23","42.14","83.53","2511.33","","168.09","95.57","0.00","41.04","64.00","74.92","8587.27","141.82","45.00","38.11","1506.96","48.00","29.17","1587.27","-4.24","84.00","-8.33","-58.25","-173.00","-63.98","-162.68","-56.45","-176.45","-52.35","-168.69","86.32","84.76","44.58","140.86","95.02","91.37","28011.74","100.00","100.00","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.86","63.07"
"07/07/2024 07:17:19","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624234 (155505)","Secagem - 8a H","","24ME0652 (155440)","41.90","31053.15","TER 6","","9.87","90.00","26.04","41.66","83.53","2509.08","","167.27","96.47","0.00","40.58","63.33","74.88","8527.74","141.53","45.00","37.79","1487.34","47.54","29.19","1601.87","-4.53","84.00","-8.29","-55.04","-172.31","-64.24","-160.36","-56.47","-173.27","-55.04","-167.14","81.52","85.04","45.62","141.05","95.02","91.23","31053.15","100.00","100.00","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.80","63.62"
"07/07/2024 08:17:12","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624234 (155505)","Secagem - 9a H","","24ME0652 (155440)","41.90","34106.04","TER 6","","10.14","92.00","26.38","42.53","95.09","2855.30","","166.23","97.75","0.00","41.09","69.00","74.91","8927.45","168.88","45.00","37.60","1496.69","48.00","29.08","1585.58","-5.17","86.00","-7.92","-51.99","-175.49","-64.82","-164.49","-53.94","-176.96","-53.01","-170.51","83.38","85.06","44.03","153.13","94.01","85.96","34106.04","100.00","100.00","1.68","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.04","64.62"
"07/07/2024 09:17:11","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624234 (155505)","Secagem - 10a H","","24ME0652 (155440)","41.90","37530.99","TER 6","","9.94","92.00","27.55","42.15","93.97","2825.44","","166.89","100.12","0.00","41.07","71.00","75.11","8995.96","188.36","57.48","38.09","1481.64","53.65","29.47","1590.39","-2.47","86.00","-7.70","-55.88","-175.28","-60.97","-164.19","-57.59","-177.33","-50.77","-170.45","80.30","83.59","39.32","149.19","94.58","85.66","37530.99","100.00","100.00","1.68","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.04","66.83"
"07/07/2024 10:17:15","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624234 (155505)","Secagem - 11a H","","24ME0652 (155440)","41.90","40950.61","TER 6","","10.20","92.00","29.22","43.89","93.95","2829.13","","167.17","100.87","0.00","42.54","71.00","74.85","9126.15","185.20","70.00","40.22","1486.28","58.55","30.92","1592.20","-1.48","86.00","-8.35","-54.14","-176.40","-64.42","-164.40","-58.47","-178.71","-54.73","-170.86","83.64","82.75","44.41","149.26","94.93","85.81","40950.61","100.00","100.00","1.68","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.47","73.18"
"07/07/2024 10:33:34","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624234 (155505)","Troca Lote ou Ordem","","24ME0652 (155440)","41.90","41880.86","TER 6","","10.02","92.00","29.97","43.93","93.95","2827.03","","167.54","100.80","0.00","42.71","71.00","74.90","9093.06","187.23","72.10","40.28","1484.94","59.26","31.09","1625.86","-1.93","86.00","-7.92","-51.86","-175.56","-62.44","-163.95","-56.13","-178.00","-56.54","-169.47","87.01","82.57","45.26","149.75","94.78","86.36","41880.86","100.00","100.00","1.68","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.38","75.42"
"07/07/2024 10:35:02","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624235 (155505)","Secagem - 1a H","","24ME0652 (155440)","41.90","41964.41","TER 6","","10.12","92.00","29.87","43.79","94.16","2828.83","","166.55","100.48","0.00","42.75","71.70","75.02","9018.44","187.59","72.40","40.11","1486.28","60.00","31.12","1605.23","2.00","86.00","-6.47","-52.31","-173.81","-60.94","-162.41","-55.22","-175.74","-49.55","-167.15","84.44","82.58","45.27","148.68","94.71","85.92","41964.41","100.00","100.00","1.68","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.36","76.72"
"07/07/2024 11:18:13","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624235 (155505)","Secagem - 2a H","","24ME0652 (155440)","41.90","44424.80","TER 6","","10.02","92.00","30.99","44.27","93.96","2828.09","","167.81","100.95","0.00","43.29","72.00","75.01","8970.50","187.79","76.78","39.93","1503.38","61.00","31.54","1589.25","-1.18","86.00","-8.08","-54.52","-174.35","-61.41","-163.79","-56.25","-176.96","-51.81","-168.92","84.51","83.94","47.42","149.03","95.24","86.43","44424.80","100.00","100.00","1.68","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.34","81.69"
"07/07/2024 12:18:15","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624235 (155505)","Secagem - 3a H","","24ME0652 (155440)","41.90","47840.04","TER 6","","9.99","92.00","32.08","45.29","93.84","2827.62","","166.88","100.13","0.00","43.80","71.52","74.83","9101.04","183.97","79.00","39.93","1496.50","63.00","32.36","1592.29","-0.41","86.00","-8.69","-54.75","-173.53","-62.08","-161.36","-54.25","-174.78","-51.22","-167.61","86.95","85.83","46.32","148.61","95.41","85.96","47840.04","100.00","100.00","1.68","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.45","87.43"
"07/07/2024 13:18:13","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624235 (155505)","Secagem - 4a H","","24ME0652 (155440)","41.90","51252.02","TER 6","","9.67","92.00","33.07","46.38","93.90","2829.94","","168.18","101.56","0.00","44.91","71.44","75.02","8896.74","187.55","80.00","39.89","1503.13","63.63","33.01","1614.42","-1.46","86.00","-7.30","-53.86","-172.56","-58.45","-160.95","-50.27","-176.13","-49.57","-167.16","84.54","84.68","43.30","149.05","94.46","86.30","51252.02","100.00","100.00","1.68","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.15","91.79"
"07/07/2024 14:18:13","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624235 (155505)","Secagem - 5a H","","24ME0652 (155440)","41.90","54668.50","TER 6","","9.36","92.00","33.50","46.41","93.96","2827.81","","167.92","103.17","0.00","45.19","71.00","74.78","8988.49","184.63","81.00","40.15","1489.21","64.00","33.14","1597.61","-3.15","86.00","-9.03","-51.92","-174.06","-60.67","-160.58","-55.90","-174.47","-49.76","-167.48","81.14","83.65","43.25","148.67","94.76","86.36","54668.50","100.00","100.00","1.68","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.22","92.87"
"07/07/2024 15:18:13","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624235 (155505)","Secagem - 6a H","","24ME0652 (155440)","41.90","58084.17","TER 6","","8.94","92.00","33.96","46.30","93.97","2833.79","","167.74","102.81","0.00","45.02","71.50","75.08","8950.11","184.90","81.00","39.97","1506.59","64.00","33.25","1618.06","-5.18","86.00","-7.35","-54.65","-174.90","-60.32","-162.36","-55.60","-175.94","-53.02","-167.05","80.24","81.56","44.94","149.93","94.60","86.33","58084.17","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.06","87.68"
"07/07/2024 16:18:10","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624235 (155505)","Secagem - 7a H","","24ME0652 (155440)","41.90","61500.30","TER 6","","9.37","92.00","32.99","45.71","93.98","2829.83","","167.87","100.43","0.00","45.34","75.10","74.74","9442.15","203.88","82.00","40.42","1489.45","66.00","33.61","1574.94","-6.23","86.00","-7.31","-55.00","-172.91","-60.97","-161.63","-49.32","-174.16","-49.36","-166.67","74.40","78.70","49.98","150.64","94.48","85.82","61500.30","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.12","78.45"
"07/07/2024 17:18:12","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624235 (155505)","Secagem - 8a H","","24ME0652 (155440)","41.90","64930.80","TER 6","","9.42","92.00","32.14","45.83","94.48","2840.81","","167.98","101.96","0.00","44.75","78.00","75.06","9330.04","207.08","81.00","40.02","1506.84","66.00","33.19","1633.14","-10.29","86.00","-8.23","-52.38","-175.05","-63.15","-161.36","-56.79","-175.93","-51.48","-168.76","63.79","70.39","69.44","151.56","93.95","85.41","64930.80","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.12","69.32"
"07/07/2024 18:18:14","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624235 (155505)","Secagem - 9a H","","24ME0652 (155440)","41.90","68387.59","TER 6","","9.23","92.00","30.20","44.30","94.80","2843.63","","167.56","103.07","0.00","44.02","76.00","74.78","9629.26","210.97","81.00","40.02","1503.45","66.00","32.83","1607.15","-6.79","86.00","-7.93","-51.42","-175.14","-63.23","-162.42","-53.53","-178.50","-52.65","-168.98","66.57","65.10","105.87","152.23","95.31","85.38","68387.59","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.15","62.17"
"07/07/2024 19:18:12","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624235 (155505)","Secagem - 10a H","","24ME0652 (155440)","41.90","71494.88","TER 6","","8.83","92.00","29.36","43.83","66.50","1997.73","","167.50","101.39","0.00","42.96","74.80","75.11","9566.81","194.67","75.52","39.78","1519.60","65.00","31.96","1602.89","-1.23","86.00","-8.16","-62.12","-187.30","-70.73","-169.04","-57.29","-188.97","-57.00","-179.67","82.25","66.66","36.13","153.42","90.07","100.35","71494.88","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1034","1034","1.97","61.64"
"07/07/2024 20:18:11","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624235 (155505)","Secagem - 11a H","","24ME0652 (155440)","41.90","2147.03","TER 6","","8.73","92.00","29.56","44.57","96.05","2893.86","","167.69","99.06","0.00","43.27","76.00","75.20","9485.55","204.28","65.00","40.07","1495.04","61.00","31.77","1597.63","-2.30","86.00","-7.98","-53.71","-175.05","-61.72","-161.96","-53.19","-177.86","-51.00","-168.05","84.28","83.70","26.72","156.26","96.74","84.75","2147.03","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.87","64.08"
"07/07/2024 21:18:12","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624235 (155505)","Secagem - 12a H","","24ME0652 (155440)","41.90","5593.86","TER 6","","8.83","92.00","27.93","43.35","93.83","2826.98","","167.45","100.70","0.00","42.51","76.00","75.12","9546.03","203.69","67.00","39.84","1520.77","61.56","31.36","1596.44","2.15","86.00","-8.91","-52.50","-177.13","-64.72","-162.62","-56.72","-179.00","-56.33","-168.75","85.84","84.71","40.16","149.29","95.36","85.68","5593.86","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.95","76.57"
"07/07/2024 21:32:58","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624235 (155505)","Troca Lote ou Ordem","","24ME0652 (155440)","41.90","6433.44","TER 6","","8.96","92.00","27.25","43.26","93.81","2826.94","","166.67","97.49","0.00","42.37","76.00","74.96","9604.95","201.60","66.00","39.68","1495.65","61.00","31.21","1591.70","0.77","86.00","-7.98","-51.94","-178.22","-64.13","-163.86","-58.22","-177.88","-54.21","-171.10","83.88","84.76","42.69","149.94","95.06","85.33","6433.44","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.91","80.38"
"07/07/2024 21:33:34","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 1a H","","24ME0652 (155440)","41.90","6467.55","TER 6","","8.92","92.00","27.31","43.25","93.83","2825.01","","166.82","98.19","0.00","42.41","75.18","75.05","9531.44","201.76","66.60","39.66","1497.68","61.00","31.19","1594.59","2.24","86.00","-8.71","-56.71","-174.16","-61.98","-160.53","-51.32","-174.87","-50.10","-167.30","85.38","84.78","42.79","149.29","95.01","85.34","6467.55","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.85","80.09"
"07/07/2024 22:18:14","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 2a H","","24ME0653 (155440)","41.90","9004.95","TER 7","","8.64","92.00","27.63","43.29","93.75","2827.12","","166.81","98.46","0.00","42.30","76.00","75.29","9551.91","202.10","66.00","39.77","1495.21","60.00","30.82","1598.72","6.48","86.00","-7.29","-56.71","-177.72","-64.10","-163.60","-55.39","-179.40","-55.62","-170.98","83.59","85.28","46.73","148.97","95.00","85.41","9004.95","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.06","93.12"
"07/07/2024 23:18:14","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 3a H","","24ME0653 (155440)","41.90","12417.07","TER 7","","8.81","92.00","26.67","43.06","93.91","2826.61","","167.29","96.77","0.00","42.13","75.00","74.92","9436.50","200.28","64.00","39.52","1510.98","59.00","30.50","1609.10","2.09","86.00","-7.50","-55.53","-177.68","-64.27","-163.75","-58.45","-179.66","-53.03","-170.64","83.44","84.24","51.34","149.08","95.09","85.58","12417.07","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.99","99.55"
"08/07/2024 00:18:15","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 4a H","","24ME0653 (155440)","41.90","15825.82","TER 7","","9.22","92.00","25.87","43.16","93.59","2827.04","","167.73","94.28","0.00","42.02","76.00","75.08","9510.38","200.27","65.00","39.27","1511.41","59.00","30.48","1613.38","-1.96","86.00","-8.27","-56.71","-176.53","-64.97","-163.57","-58.44","-180.16","-55.00","-171.05","86.55","85.10","52.10","149.11","95.21","85.79","15825.82","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.14","98.90"
"08/07/2024 01:18:11","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 5a H","","24ME0653 (155440)","41.90","19228.93","TER 7","","9.63","92.00","25.31","42.39","93.66","2827.18","","167.18","93.34","0.00","41.73","75.66","74.84","9458.82","200.56","64.00","38.96","1491.20","59.00","30.42","1594.28","0.82","86.00","-7.35","-57.64","-179.23","-65.63","-164.24","-58.65","-181.09","-57.21","-171.11","84.50","85.45","49.45","149.36","95.23","85.53","19228.93","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.04","99.80"
"08/07/2024 02:18:08","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 6a H","","24ME0653 (155440)","41.90","22635.90","TER 7","","9.85","92.00","24.60","42.38","93.85","2826.85","","166.76","94.55","0.00","41.41","75.64","75.08","9641.60","200.87","64.00","38.24","1491.62","59.00","30.25","1591.65","2.07","86.00","-8.31","-55.82","-179.63","-64.23","-162.52","-58.98","-180.83","-53.73","-170.44","85.31","84.20","46.14","149.55","94.76","85.23","22635.90","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.18","99.52"
"08/07/2024 03:18:09","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 7a H","","24ME0653 (155440)","41.90","26045.98","TER 7","","10.33","92.00","23.95","42.28","93.86","2826.03","","167.03","91.96","0.00","41.31","75.98","75.03","9450.93","202.35","63.61","38.31","1498.71","59.00","30.14","1608.80","-0.58","86.00","-7.39","-59.82","-179.46","-65.30","-164.38","-57.01","-181.44","-54.43","-171.49","85.21","84.52","45.01","149.77","94.94","85.25","26045.98","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.25","99.14"
"08/07/2024 04:18:12","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 8a H","","24ME0653 (155440)","41.90","29458.57","TER 7","","10.46","92.00","23.13","38.56","93.72","2824.86","","165.73","93.84","0.00","38.83","76.00","74.98","9558.53","198.87","63.00","35.01","1482.23","58.72","28.76","1599.40","6.18","86.00","-7.67","-56.04","-177.28","-63.85","-163.99","-54.51","-182.14","-54.20","-171.46","79.54","82.11","48.29","149.88","94.09","84.82","29458.57","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","2.99","99.05"
"08/07/2024 05:18:09","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 9a H","","24ME0653 (155440)","41.90","32874.07","TER 7","","10.88","92.00","23.27","36.88","94.01","2830.57","","165.74","94.67","0.00","36.93","75.00","74.86","9595.20","200.04","63.00","31.92","1500.27","58.33","27.48","1606.85","11.91","86.40","-7.04","-56.87","-177.96","-66.26","-164.12","-54.92","-180.57","-51.00","-171.93","78.81","79.99","52.43","150.01","95.08","84.74","32874.07","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","3.39","99.57"
"08/07/2024 06:18:10","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 10a H","","24ME0653 (155440)","41.90","36291.61","TER 7","","10.88","92.00","22.83","36.58","94.04","2824.98","","164.67","96.32","0.00","36.52","75.56","75.07","9617.78","202.31","63.70","30.87","1486.74","59.00","27.28","1610.22","14.40","87.00","-8.03","-57.80","-179.08","-66.34","-165.54","-56.70","-181.82","-54.29","-172.95","81.49","80.89","54.21","149.90","95.04","84.07","36291.61","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","3.52","99.79"
"08/07/2024 07:18:12","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624236 (155505)","Secagem - 11a H","","24ME0653 (155440)","41.90","39711.39","TER 7","","11.16","92.00","23.10","36.80","93.87","2826.90","","164.73","96.45","0.00","36.46","74.00","74.77","9718.27","199.03","63.00","31.53","1506.06","58.50","27.32","1604.68","10.08","87.00","-8.17","-57.42","-180.66","-65.18","-166.85","-54.04","-183.18","-55.77","-174.02","83.74","83.15","51.65","149.57","95.64","84.49","39711.39","100.00","100.00","1.68","1.68","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","3.72","99.15"
