"Data/Hora","Produto","SEC 4 - Ar Desumidificado (C)","SEC 4 - BO-02 (%)","SEC 4 - Câmara de Secagem (mmca)","SEC 4 - Delta P Filtro Cesto (mmca)","SEC 4 - Densidade TQ Origem (g/l)","SEC 4 - Duto do LF02 para CL02 (C)","SEC 4 - Malha do filtro","SEC 4 - LF-01(Pó) (C)","SEC 4 - LF-01(Tela) (C)","SEC 4 - Lote","SEC 4 - Lote TQ Origem","SEC 4 - Massa Seca TQ Origem (%)","SEC 4 - Massa Seca TQ Origem (auxiliar) (%)","SEC 4 - Peso TQ Origem (kg)","SEC 4 - Peso TQ Origem (em MS) (%)","SEC 4 - Pressão da Linha de Alimentação (bar)","SEC 4 - Pressão Delta P CL-01 (mmca)","SEC 4 - Pressão Delta P CL-02 (mmca)","SEC 4 - Pressão LF-01 (mmca)","SEC 4 - Pressão LF-02 (mmca)","SEC 4 - Pressão VE-01 (mmca)","SEC 4 - Pressão VE-04 (mmca)","SEC 4 - Processo","SEC 4 - Rotação VE-01 (%)","SEC 4 - Rotação VE-02 (%)","SEC 4 - Rotação VE-04 (%)","SEC 4 - Rotação VE-05 (%)","SEC 4 - Rotação VE-06 (%)","SEC 4 - Rotação VE-07 (%)","SEC 4 - Saída Câmara (C)","SEC 4 - Saída do Envase(Pó) (C)","SEC 4 - Soprador RO-01 (mmca)","SEC 4 - Vazão de Água Evaporada (kg/h)","SEC 4 - Temp. Antes TQ 10 (pasteurização) (C)","SEC 4 - Temp. Após TQ 10 (C)","SEC 4 - Temperatura AQ-01 (C)","SEC 4 - Temperatura AQ-02 (C)","SEC 4 - Temperatura AQ-03 (C)","SEC 4 - Temperatura AQ-04 (C)","SEC 4 - Temperatura AQ-05 (C)","SEC 4 - Temperatura AQ-06 (C)","SEC 4 - Temperatura AQ-07 (C)","SEC 4 - Totalizador de Entrada (kg)","SEC 4 - TQ Origem","SEC 4 - Vazão de Ar VE-04 (kg/h)","SEC 4 - Vazão de Ar VE-05 (kg/h)","SEC 4 - Vazão de Ar VE-06 (kg/h)","SEC 4 - Vazão de Entrada (kg/h)","SEC 4 - VE-08 (mmca)","SEC 4 - Volume TQ Origem (m3)","SEC 4 - XV-109 Aberta (s)","SEC 4 - XV-109 Intervalo (s)","SEC 4 - Verificação","SEC 4 - Taxa de Evaporação (%)","SEC 4 - Totalizador de Entrada (auxiliar) (kg)","SEC 4 - Sanitização tq. emerg. foi feita?","SEC 4 - Nivel TQ Origem (g/l)","SEC 4 - Nível Óleo BO 02","SEC 4 - Temperatura TQ Origem (C)","SEC 4 - Tela da peneira","SEC 4 - Avaliação material retido","SEC 4 - Monitoramento (peneira)","SEC 4 - Saída do Envaso(Pó) manual (C)","SEC 4 - Monitoramento","SEC 4 - Verificação RO","SEC 4 - Totalizador de pó (kg)","SEC 4 - Pressão VE-05 (mmca)","SEC 4 - Pressão VE-06 (mmca)","SEC 4 - Umidade Absoluta (g/kg)","SEC 4 - Abertura vv de vapor principal","SEC 4 - Bico 1","SEC 4 - Bico 2","SEC 4 - Bico 3","SEC 4 - Bico 4","SEC 4 - Bico 5","SEC 4 - Bico 6","SEC 4 - Pastilha 1","SEC 4 - Pastilha 2","SEC 4 - Pastilha 3","SEC 4 - Pastilha 4","SEC 4 - Pastilha 5","SEC 4 - Pastilha 6","SEC 4 - Bico 1 Do Secador 4 Aberto","SEC 4 - Bico 2 Do Secador 4 Aberto","SEC 4 - Bico 3 Do Secador 4 Aberto","SEC 4 - Bico 4 Do Secador 4 Aberto","SEC 4 - Bico 5 Do Secador 4 Aberto","SEC 4 - Bico 6 Do Secador 4 Aberto","SEC 4 - CV Válvula de Controle de Pressão LF-02 (%)"
"08/07/2024 16:30:03","Bionis YE 18L - Ext.Lev BB-500 AGLO","4.53","44.06","-4.33","","","54.39","","79.29","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","39665.84","17599.73","130.08","75.94","117.03","55.99","0.18","10.75","90.44","Troca Lote ou Ordem","93.07","84.99","39.99","64.99","64.99","92.57","86.92","38.26","2495.80","93.08","76.90","73.13","137.90","40.00","77.68","44.65","26.59","42.10","20.92","33002.84","TER 1","","","","1017.52","170.00","","2","10","","8.89","33002.84","","38.89","","6.38","","","","","","","13910.83","83.04","76.62","8","59.91","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","67.29"
"08/07/2024 16:30:24","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.53","44.06","-4.33","","","54.08","","79.24","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","39658.44","17596.45","130.09","75.94","117.03","55.99","1.58","10.99","90.44","Secagem - 1a H","93.07","84.99","39.99","64.99","64.99","92.57","86.90","38.21","2483.09","92.93","76.93","73.15","137.89","40.03","77.77","44.69","26.58","42.53","20.92","33008.48","TER 1","","","","1018.50","170.00","","2","10","","8.88","33008.48","","38.88","","6.38","","","","","","","13913.21","83.34","77.33","8","59.91","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","67.34"
"08/07/2024 16:56:54","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.58","44.06","-2.34","","","57.22","","79.68","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","39138.25","17365.64","130.06","76.79","117.28","54.61","-2.23","10.52","90.59","Secagem - 2a H","93.07","84.99","39.99","64.99","64.99","92.57","87.00","40.14","2404.50","93.42","79.02","72.98","138.22","39.84","77.91","45.24","26.85","36.81","21.57","33458.10","TER 1","","","","1013.16","160.30","","2","10","","8.92","33458.10","","38.37","","6.42","","","","","","","14102.76","83.98","78.50","8","59.91","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.89"
"08/07/2024 17:56:55","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.58","44.06","-3.32","","","54.12","","79.22","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","37430.82","16608.05","130.07","77.44","118.76","56.94","-1.94","10.90","91.83","Secagem - 3a H","93.07","84.99","39.99","64.99","64.99","92.57","86.92","38.29","2512.78","93.54","77.51","72.98","138.74","40.03","77.89","44.80","26.44","42.76","21.36","34476.63","TER 1","","","","1010.81","170.92","","2","10","","8.93","34476.63","","36.70","","6.45","","","","","","","14532.07","81.47","76.68","8","59.91","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","67.60"
"08/07/2024 18:56:51","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.58","43.89","-2.60","","","57.15","","79.36","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","36581.96","16231.42","129.99","78.35","119.84","54.83","-6.54","10.70","92.37","Secagem - 4a H","93.07","84.99","39.99","64.99","64.99","92.57","86.87","38.39","2474.72","93.04","74.19","73.00","138.24","39.92","78.36","44.91","25.66","41.92","20.71","35492.88","TER 1","","","","1029.66","164.95","","2","10","","8.89","35492.88","","35.86","","6.29","","","","","","","14960.46","81.78","76.73","9","59.91","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","68.37"
"08/07/2024 19:56:54","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.57","43.89","-1.48","","","54.75","","79.20","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","35533.83","15766.36","129.70","79.72","120.30","54.31","-5.90","10.29","93.49","Secagem - 5a H","93.07","84.99","39.99","64.99","64.99","92.57","86.90","37.08","2501.41","93.26","77.63","72.67","138.55","39.80","78.14","44.84","25.72","36.86","20.66","36510.88","TER 1","","","","1020.00","170.10","","2","10","","8.91","36510.88","","34.84","","6.12","","","","","","","15389.59","84.86","74.10","9","59.79","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","66.38"
"08/07/2024 20:56:55","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.12","43.89","-1.59","","","52.68","","78.98","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","34590.74","15347.91","130.25","79.69","120.31","57.02","-4.49","11.13","91.44","Secagem - 6a H","92.11","84.99","39.99","64.99","64.99","92.68","86.90","38.05","2551.94","93.37","78.13","72.66","138.56","39.91","77.78","45.22","25.55","39.01","21.01","37528.32","TER 1","","","","1007.06","170.42","","2","10","","8.92","37528.32","","33.91","","5.95","","","","","","","15818.51","81.70","77.45","8","59.79","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","63.52"
"08/07/2024 21:56:54","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.63","43.89","-3.76","","","54.12","","79.30","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","33676.37","14942.21","130.05","78.81","119.57","56.42","-1.59","10.80","92.85","Secagem - 7a H","92.11","84.99","39.99","64.99","64.99","92.68","87.02","37.16","2529.41","93.41","77.48","72.46","138.43","40.00","78.20","45.09","25.77","43.34","21.34","38545.84","TER 1","","","","1011.75","169.00","","2","10","","8.92","38545.84","","33.02","","5.79","","","","","","","16247.44","82.61","76.64","9","59.79","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","66.85"
"08/07/2024 22:56:57","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.59","43.88","-2.47","","","53.90","","79.23","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","32694.08","14506.36","130.07","79.81","119.14","56.72","-0.56","10.28","93.90","Secagem - 8a H","92.11","84.99","39.99","64.99","64.99","92.68","87.19","36.97","2576.22","93.72","78.07","72.35","138.82","40.38","78.70","44.77","25.42","40.55","21.19","39564.63","TER 1","","","","1015.13","168.85","","2","10","","8.95","39564.63","","32.05","","5.63","","","","","","","16676.88","82.89","76.06","8","59.79","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","63.93"
"08/07/2024 23:56:53","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.09","43.88","-2.76","","","55.11","","79.72","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","31810.92","14114.51","130.17","80.20","119.72","59.68","-3.95","11.54","92.97","Secagem - 9a H","92.11","84.99","39.99","64.99","64.99","92.68","87.31","38.38","2455.91","93.45","77.54","74.23","138.87","39.91","78.46","45.13","25.50","36.49","21.05","40582.15","TER 1","","","","1005.28","158.82","","2","10","","8.93","40582.15","","31.19","","5.50","","","","","","","17105.65","84.42","77.13","9","59.64","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","66.47"
"09/07/2024 00:56:54","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.12","43.88","-3.36","","","53.36","","81.61","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","30928.75","13723.09","129.77","79.23","118.98","58.11","2.05","11.26","93.38","Secagem - 10a H","91.96","84.99","39.99","64.99","64.99","93.04","87.20","37.51","2638.78","93.19","77.37","72.54","139.06","40.30","78.24","45.11","25.62","41.21","21.54","41601.72","TER 1","","","","1023.47","169.90","","2","10","","8.90","41601.72","","30.32","","5.53","","","","","","","17535.22","79.47","74.05","8","59.64","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","69.67"
"09/07/2024 01:56:51","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.59","43.88","-2.80","","","55.76","","80.88","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","30010.83","13315.81","130.32","80.98","120.86","57.17","-4.08","10.97","95.06","Secagem - 11a H","91.96","84.99","39.99","64.99","64.99","93.04","86.94","38.66","2496.38","94.31","78.17","72.12","138.65","39.88","77.66","45.25","25.52","42.01","20.86","42620.56","TER 1","","","","1028.44","162.15","","2","10","","9.01","42620.56","","29.42","","5.57","","","","","","","17964.50","87.45","78.80","9","59.64","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.60"
"09/07/2024 02:56:51","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.58","44.12","-3.54","","","54.42","","80.86","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","29028.86","12880.11","130.17","78.94","120.76","55.79","-2.63","10.18","92.33","Secagem - 12a H","91.96","84.99","39.99","64.99","64.99","93.04","86.98","37.28","2585.19","93.55","77.47","72.39","138.97","40.10","78.32","45.04","25.53","37.47","20.99","43640.44","TER 1","","","","1017.75","168.90","","2","10","","8.94","43640.44","","28.46","","5.64","","","","","","","18394.04","82.36","77.42","8","59.64","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.87"
"09/07/2024 03:56:53","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.08","44.12","-2.23","","","52.78","","80.34","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","28107.94","12471.49","130.26","80.59","118.92","59.23","-4.29","10.46","94.25","Secagem - 13a H","91.96","84.99","39.99","64.99","64.99","93.04","86.95","37.47","2557.41","93.87","76.56","72.32","138.34","39.89","77.89","45.08","25.45","39.25","20.53","44660.04","TER 1","","","","1007.81","169.30","","2","10","","8.97","44660.04","","27.56","","5.70","","","","","","","18823.85","81.94","77.81","9","59.92","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.87"
"09/07/2024 04:56:50","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.08","44.12","-3.71","","","55.65","","80.04","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","27262.22","12096.25","130.18","79.18","118.93","56.51","-4.88","10.99","94.62","Secagem - 14a H","91.78","84.99","39.99","64.99","64.99","92.64","87.09","37.43","2527.44","94.25","77.27","72.40","138.96","39.82","78.35","44.98","25.44","43.26","20.64","45678.12","TER 1","","","","1022.06","161.67","","2","10","","9.00","45678.12","","26.73","","5.77","","","","","","","19253.05","83.17","80.02","9","59.92","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.87"
"09/07/2024 05:56:54","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.63","44.12","-3.01","","","52.90","","79.54","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","26346.76","11690.06","130.14","79.87","120.67","54.84","-1.96","10.92","91.83","Secagem - 15a H","91.78","84.99","39.99","64.99","64.99","92.64","87.01","37.35","2563.31","92.62","75.75","72.49","139.15","40.01","77.90","44.95","25.38","38.97","20.79","46697.90","TER 1","","","","1024.31","168.10","","2","10","","8.85","46697.90","","25.83","","5.85","","","","","","","19683.00","82.88","75.95","9","59.92","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.73"
"09/07/2024 06:56:54","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.12","44.15","-3.09","","","54.59","","79.07","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","22517.54","9991.03","130.21","79.94","119.69","53.88","-2.54","10.36","92.38","Secagem - 16a H","91.78","84.99","39.99","64.99","64.99","92.64","87.03","38.02","2457.66","93.04","75.68","72.16","139.09","40.01","77.80","45.03","25.41","37.35","20.92","47717.45","TER 1","","","","1022.06","174.90","","2","10","","8.89","47717.45","","22.08","","6.14","","","","","","","20112.63","84.95","79.06","9","59.92","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.73"
"09/07/2024 07:56:50","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.11","44.15","-3.65","","","54.22","","78.91","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","22517.60","9991.06","129.68","80.99","120.04","55.55","-0.06","10.91","91.41","Secagem - 17a H","91.78","84.99","39.99","64.99","64.99","92.64","86.86","36.98","2476.03","93.65","78.79","72.09","138.62","39.92","78.23","44.98","25.21","41.83","20.75","48736.74","TER 1","","","","1018.22","163.83","","2","10","","8.94","48736.74","","22.08","","6.14","","","","","","","20541.95","84.69","78.86","8","60.22","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","65.00"
"09/07/2024 08:56:52","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.13","44.15","-3.09","","","53.20","","79.05","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","22517.71","9991.11","129.77","80.15","120.13","55.62","-2.09","10.75","93.44","Secagem - 18a H","91.80","84.99","39.99","64.99","64.99","92.90","87.01","37.56","2560.91","93.35","79.79","72.31","139.32","40.16","78.19","44.79","25.44","41.42","21.17","49757.09","TER 1","","","","1013.25","167.93","","2","10","","8.92","49757.09","","22.08","","6.14","","","","","","","20971.75","83.98","77.66","8","60.22","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","65.00"
"09/07/2024 09:56:52","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.13","44.15","-2.05","","","55.75","","79.19","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","22517.82","9991.16","129.83","81.15","120.81","53.16","0.16","10.89","90.18","Secagem - 19a H","91.80","84.99","39.99","64.99","64.99","92.90","87.01","38.47","2480.63","92.29","77.84","72.21","138.77","39.96","77.28","45.13","25.22","38.14","20.67","50776.79","TER 1","","","","1024.88","159.00","","2","10","","8.81","50776.79","","22.08","","6.14","","","","","","","21401.25","87.00","77.78","9","60.22","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.22"
"09/07/2024 10:56:48","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.13","44.11","-3.35","","","52.61","","79.15","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","21689.03","9623.42","130.07","81.64","119.99","57.73","-3.43","10.74","93.00","Secagem - 20a H","91.80","84.99","39.99","64.99","64.99","92.90","87.03","36.56","2556.31","93.43","78.69","71.91","138.16","39.84","78.66","44.87","24.78","39.50","19.86","51795.59","TER 1","","","","1019.06","161.20","","2","10","","8.92","51795.59","","21.26","","6.20","","","","","","","21830.46","84.28","76.50","9","60.22","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.22"
"09/07/2024 11:56:54","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.22","44.11","-2.69","","","53.74","","78.71","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","20771.44","9216.29","129.77","81.15","121.73","56.11","-6.34","11.38","91.15","Secagem - 21a H","91.80","84.99","39.99","64.99","64.99","92.90","86.86","37.11","2520.78","92.97","81.06","72.57","139.20","40.21","78.37","44.68","24.42","41.36","19.37","52818.33","TER 1","","","","1020.78","163.20","","2","10","","8.88","52818.33","","20.37","","6.29","","","","","","","22261.25","83.03","78.27","9","62.80","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.22"
"09/07/2024 12:56:52","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.80","44.11","-1.55","","","54.08","","79.19","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","19902.44","8830.71","130.07","80.63","120.33","55.56","-6.61","9.69","92.72","Secagem - 22a H","92.00","84.99","39.99","64.99","64.99","92.89","87.05","37.35","2520.44","93.68","77.05","72.71","139.23","39.87","77.47","45.01","25.38","39.87","21.28","53839.07","TER 1","","","","1015.13","161.87","","2","10","","8.95","53839.07","","19.51","","6.37","","","","","","","22691.11","82.61","79.50","9","60.25","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.22"
"09/07/2024 13:56:51","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.33","44.11","-1.45","","","54.22","","79.36","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","18931.60","8399.95","130.13","80.41","120.44","54.53","-8.29","12.32","90.84","Secagem - 23a H","92.00","84.99","39.99","64.99","64.99","92.89","87.08","37.01","2557.19","93.77","77.05","72.96","138.93","40.15","77.83","44.92","24.98","39.33","20.68","54860.01","TER 1","","","","1029.00","163.35","","2","10","","8.96","54860.01","","18.56","","6.45","","","","","","","23121.00","83.27","79.33","9","60.25","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.32"
"09/07/2024 14:57:50","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.34","44.21","-1.40","","","55.36","","79.09","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","17897.31","7941.04","130.18","80.53","119.80","52.97","-6.05","10.74","90.84","Secagem - 24a H","92.00","84.99","39.99","64.99","64.99","92.89","86.96","36.91","2514.28","93.91","73.88","72.46","138.65","39.79","78.04","45.20","24.98","40.53","20.62","55881.29","TER 1","","","","1022.21","166.60","","2","10","","8.97","55881.29","","17.54","","6.49","","","","","","","23551.25","83.44","77.87","9","60.25","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.32"
"09/07/2024 15:57:50","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.34","44.21","-2.34","","","55.83","","79.20","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","16834.23","7469.35","130.18","81.37","121.36","58.62","-6.08","11.12","92.19","Secagem - 25a H","92.00","84.99","39.99","64.99","64.99","92.89","86.99","38.74","2424.33","93.11","76.27","72.69","138.54","39.88","77.78","44.95","25.27","40.05","20.99","56901.94","TER 1","","","","1017.76","153.17","","2","10","","8.89","56901.94","","16.50","","6.52","","","","","","","23981.20","86.30","80.82","9","60.25","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.32"
"09/07/2024 16:57:48","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.34","44.21","-2.56","","","55.70","","79.21","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","15850.46","7032.85","130.03","81.19","120.00","54.38","-3.54","11.73","92.21","Secagem - 26a H","91.97","84.99","39.99","64.99","64.99","93.01","87.17","36.63","2434.24","93.96","78.32","71.96","138.69","40.22","78.53","44.83","25.28","39.59","21.16","57922.52","TER 1","","","","1024.28","155.07","","2","10","","8.97","57922.52","","15.54","","6.56","","","","","","","24410.91","84.73","79.12","9","60.52","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.32"
"09/07/2024 17:57:48","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.34","44.21","-3.39","","","55.86","","79.10","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","14990.08","6651.10","130.00","80.67","120.48","54.84","-5.46","10.93","92.07","Secagem - 27a H","91.97","84.99","39.99","64.99","64.99","93.01","87.10","37.97","2493.59","94.46","76.82","73.17","139.08","39.93","77.66","44.96","24.97","39.86","20.58","58944.57","TER 1","","","","1019.08","156.13","","2","10","","9.02","58944.57","","14.69","","6.61","","","","","","","24841.13","86.66","81.00","9","60.52","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.08"
"09/07/2024 18:57:51","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.46","44.18","-3.26","","","55.92","","79.42","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","14512.12","6439.03","130.22","81.15","120.49","56.82","-0.76","11.57","92.05","Secagem - 28a H","91.97","84.99","39.99","64.99","64.99","93.01","86.89","36.81","2519.85","93.15","78.30","71.93","138.32","40.05","78.16","44.91","25.24","40.28","20.93","59968.32","TER 1","","","","1020.45","161.58","","2","10","","8.90","59968.32","","14.23","","6.62","","","","","","","25271.96","84.43","78.60","9","60.52","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.08"
"09/07/2024 19:57:48","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.46","44.18","-2.48","","","55.90","","79.18","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","13672.33","6066.41","129.79","81.14","121.41","56.00","-4.72","11.08","92.37","Secagem - 29a H","91.97","84.99","39.99","64.99","64.99","93.01","86.90","38.92","2485.86","93.60","77.78","72.22","139.14","39.89","77.44","45.02","25.00","39.90","20.49","60991.26","TER 1","","","","1023.34","157.60","","2","10","","8.94","60991.26","","13.40","","6.59","","","","","","","25702.32","85.07","79.71","9","60.52","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.08"
"09/07/2024 20:57:49","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.46","44.18","-2.73","","","54.09","","79.07","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","12687.23","5629.32","130.19","81.62","119.86","57.74","-5.07","10.94","92.87","Secagem - 30a H","92.16","84.99","39.99","64.99","64.99","93.08","87.15","37.61","2528.86","94.33","77.43","72.99","139.65","39.90","77.94","45.26","24.97","39.76","20.37","62014.72","TER 1","","","","1025.96","164.20","","2","10","","9.01","62014.72","","12.44","","6.50","","","","","","","26133.14","87.22","81.74","9","61.20","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.08"
"09/07/2024 21:57:45","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.46","44.18","-4.10","","","55.11","","79.16","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","11749.84","5213.40","129.91","81.54","120.63","54.98","-3.24","11.13","93.06","Secagem - 31a H","92.16","84.99","39.99","64.99","64.99","93.08","86.99","37.83","2499.23","93.24","76.33","72.23","138.83","40.04","78.00","45.03","25.04","39.89","20.76","63037.77","TER 1","","","","1021.46","161.52","","2","10","","8.91","63037.77","","11.52","","6.13","","","","","","","26564.04","88.35","82.91","9","61.20","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","63.71"
"09/07/2024 22:57:49","Bionis YE 18L U - Ext.Lev BB-500 AGLO","4.15","44.28","-4.10","","","52.92","","78.99","0.00","Q424185 (155684)","24ME0648 (155527)","44.37","44.37","10800.90","4792.36","129.88","81.56","119.83","59.60","-2.16","10.64","94.88","Secagem - 32a H","92.16","84.99","39.99","64.99","64.99","93.08","87.12","37.89","2503.88","93.12","79.13","72.09","139.62","40.06","78.47","45.01","25.08","40.31","20.97","64063.86","TER 1","","","","1027.90","160.90","","2","10","","8.89","64063.86","","10.59","","5.01","","","","","","","26996.41","87.67","82.14","9","61.20","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","61.60"
