*Exported on Mon Aug 05 07:54:08 BRT 2024
*
;;G100CP2_LIC110003_MV;G100CP2_PV110007;G100CP2_PV110006;G100CP2_PV110005;G100CP2_FIC420201_SP;G100CP2_FIC420202_SP;G100CP2_FT420201;G100CP2_FT420202
;Description;Controlador Indicador de Nivel CV CONTROLDE ALIMENTACAO DE MOSTO;VAZAO DE MOSTO CALCULADA;AFT DESEJADA NO MOSTO FINAL;AFT DO FS FINAL;Controlador Indicador de Vazao SP ALIMENTACAO DE FS;Controlador Indicador de Vazao SP AGUARDANDO DESCRIÇAO;Transmissor de Vazao AGUARDANDO DESCRIÇAO;Transmissor de Vazao AGUARDANDO DESCRIÇAO
;Data Type;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat
;Hi Engineering;"100";"0";"0";"0";"60.000";"60.000";"60.000";"60.000"
;Lo Engineering;"0";"0";"0";"0";"0";"0";"0";"0"
;Eng Units;%;kg/h;%;%;kg/h;kg/h;kg/h;kg/h

TimeStamp;Time Zone;G100CP2_LIC110003_MV;G100CP2_PV110007;G100CP2_PV110006;G100CP2_PV110005;G100CP2_FIC420201_SP;G100CP2_FIC420202_SP;G100CP2_FT420201;G100CP2_FT420202
31-07-2024 7:24:42;GMT-3.0;"50,03";"40.706,64";"37,00";"71,28";"21.130,62";"19.623,19";"21.136,50";"19.600,50"
31-07-2024 7:25:42;GMT-3.0;"49,89";"40.671,30";"37,00";"71,28";"21.107,81";"19.569,31";"21.127,31";"19.635,56"
31-07-2024 7:26:42;GMT-3.0;"49,75";"40.648,71";"37,00";"71,28";"21.097,50";"19.539,75";"21.100,38";"19.383,38"
31-07-2024 7:27:42;GMT-3.0;"49,61";"40.598,89";"37,00";"71,28";"21.066,56";"19.528,44";"21.078,56";"19.593,56"
31-07-2024 7:28:42;GMT-3.0;"49,47";"40.537,42";"37,00";"71,28";"21.046,88";"19.527,19";"21.076,94";"19.539,94"
31-07-2024 7:29:42;GMT-3.0;"49,33";"40.496,58";"37,00";"71,28";"21.015,00";"19.460,69";"21.005,00";"19.395,94"
31-07-2024 7:30:42;GMT-3.0;"49,19";"40.441,54";"37,00";"71,28";"20.990,94";"19.455,31";"20.999,81";"19.647,56"
31-07-2024 7:31:42;GMT-3.0;"49,05";"40.402,32";"37,00";"71,28";"20.962,19";"19.469,88";"21.014,69";"19.467,00"
31-07-2024 7:32:42;GMT-3.0;"48,91";"40.327,80";"37,00";"71,28";"20.944,38";"19.423,81";"20.965,06";"19.069,69"
31-07-2024 7:33:42;GMT-3.0;"48,77";"40.260,58";"37,00";"71,28";"20.907,19";"19.399,00";"20.922,38";"19.211,62"
