*Exported on Mon Aug 05 09:03:46 BRT 2024
*
;;G100CP2_LIC110003_MV;G100CP2_PV110007;G100CP2_PV110006;G100CP2_PV110005;G100CP2_FIC420201_SP;G100CP2_FIC420202_SP;G100CP2_FT110003;G100CP2_FT420201;G100CP2_FT420202
;Description;Controlador Indicador de Nivel CV CONTROLDE ALIMENTACAO DE MOSTO;VAZAO DE MOSTO CALCULADA;AFT DESEJADA NO MOSTO FINAL;AFT DO FS FINAL;Controlador Indicador de Vazao SP ALIMENTACAO DE FS;Controlador Indicador de Vazao SP AGUARDANDO DESCRIÇAO;Transmissor de Vazao MOSTO ESTERILIZADOR 2;Transmissor de Vazao AGUARDANDO DESCRIÇAO;Transmissor de Vazao AGUARDANDO DESCRIÇAO
;Data Type;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat
;Hi Engineering;"100";"0";"0";"0";"60.000";"60.000";"100.000";"60.000";"60.000"
;Lo Engineering;"0";"0";"0";"0";"0";"0";"0";"0";"0"
;Eng Units;%;kg/h;%;%;kg/h;kg/h;kg/h;kg/h;kg/h

TimeStamp;Time Zone;G100CP2_LIC110003_MV;G100CP2_PV110007;G100CP2_PV110006;G100CP2_PV110005;G100CP2_FIC420201_SP;G100CP2_FIC420202_SP;G100CP2_FT110003;G100CP2_FT420201;G100CP2_FT420202
31-07-2024 7:05:25;GMT-3.0;"25,00";"30.147,07";"37,00";"71,28";"0,00";"26.983,12";"39.779,52";"0,00";"0,00"
31-07-2024 7:06:25;GMT-3.0;"25,00";"29.978,32";"37,00";"71,28";"0,00";"26.983,12";"39.496,32";"0,00";"0,00"
31-07-2024 7:07:25;GMT-3.0;"25,00";"29.467,97";"37,00";"71,28";"0,00";"26.983,12";"39.182,14";"0,00";"0,00"
31-07-2024 7:08:25;GMT-3.0;"25,00";"30.037,50";"37,00";"71,28";"0,00";"26.983,12";"40.007,05";"0,00";"0,00"
31-07-2024 7:09:25;GMT-3.0;"25,00";"30.122,17";"37,00";"71,28";"0,00";"26.983,12";"40.065,03";"0,00";"0,00"
31-07-2024 7:10:25;GMT-3.0;"25,00";"30.093,16";"37,00";"71,28";"0,00";"26.983,12";"40.123,00";"0,00";"0,00"
31-07-2024 7:11:25;GMT-3.0;"51,89";"36.549,47";"37,00";"71,28";"18.986,55";"18.205,78";"35.867,12";"19.657,66";"13.616,16"
31-07-2024 7:12:25;GMT-3.0;"51,75";"40.281,23";"37,00";"71,28";"20.843,44";"18.877,34";"39.396,53";"20.455,31";"18.226,09"
31-07-2024 7:13:25;GMT-3.0;"51,61";"41.067,75";"37,00";"71,28";"21.282,06";"19.525,31";"40.101,93";"21.047,50";"18.830,47"
31-07-2024 7:14:25;GMT-3.0;"51,47";"40.981,69";"37,00";"71,28";"21.268,41";"19.643,12";"40.170,94";"21.108,12";"19.307,66"
31-07-2024 7:15:25;GMT-3.0;"51,33";"41.006,39";"37,00";"71,28";"21.270,78";"19.696,72";"40.218,32";"21.253,59";"19.604,22"
31-07-2024 7:16:25;GMT-3.0;"51,19";"40.925,11";"37,00";"71,28";"21.227,16";"19.752,81";"40.187,52";"21.333,91";"19.517,81"
31-07-2024 7:17:25;GMT-3.0;"51,05";"40.923,52";"37,00";"71,28";"21.216,28";"19.700,31";"40.156,72";"21.251,72";"19.490,31"
31-07-2024 7:18:25;GMT-3.0;"50,91";"40.827,09";"37,00";"71,28";"21.194,09";"19.616,09";"40.125,91";"21.232,97";"19.509,38"
31-07-2024 7:19:25;GMT-3.0;"50,77";"40.837,45";"37,00";"71,28";"21.184,62";"19.635,47";"40.095,11";"21.197,34";"19.682,34"
31-07-2024 7:20:25;GMT-3.0;"50,63";"40.833,47";"37,00";"71,28";"21.182,09";"19.641,25";"40.077,12";"21.201,88";"19.609,06"
31-07-2024 7:21:25;GMT-3.0;"50,49";"40.833,74";"37,00";"71,28";"21.180,22";"19.649,53";"40.069,62";"21.194,22";"19.352,66"
31-07-2024 7:22:25;GMT-3.0;"50,35";"40.846,69";"37,00";"71,28";"21.184,97";"19.662,66";"40.062,12";"21.185,78";"19.314,06"
31-07-2024 7:23:25;GMT-3.0;"50,21";"40.798,57";"37,00";"71,28";"21.147,53";"19.637,97";"40.054,62";"21.183,59";"19.639,22"
31-07-2024 7:24:25;GMT-3.0;"50,07";"40.755,15";"37,00";"71,28";"21.135,88";"19.643,91";"40.047,12";"21.139,69";"19.665,31"
31-07-2024 7:25:25;GMT-3.0;"49,93";"40.714,67";"37,00";"71,28";"21.111,81";"19.575,16";"40.039,62";"21.128,91";"19.593,59"
31-07-2024 7:26:25;GMT-3.0;"49,79";"40.632,35";"37,00";"71,28";"21.103,78";"19.552,50";"40.032,12";"21.118,44";"19.503,44"
31-07-2024 7:27:25;GMT-3.0;"49,65";"40.629,32";"37,00";"71,28";"21.073,31";"19.515,16";"40.024,62";"21.064,22";"19.457,03"
31-07-2024 7:28:25;GMT-3.0;"49,51";"40.586,98";"37,00";"71,28";"21.054,47";"19.551,09";"40.017,12";"21.102,97";"19.620,16"
31-07-2024 7:29:25;GMT-3.0;"49,37";"40.498,78";"37,00";"71,28";"21.022,69";"19.470,78";"40.009,62";"21.015,62";"19.419,84"
31-07-2024 7:30:25;GMT-3.0;"49,23";"40.474,41";"37,00";"71,28";"20.998,88";"19.442,03";"40.005,73";"20.985,47";"19.535,47"
31-07-2024 7:31:25;GMT-3.0;"49,09";"40.415,11";"37,00";"71,28";"20.968,09";"19.481,56";"40.004,80";"21.027,97";"19.588,12"
31-07-2024 7:32:25;GMT-3.0;"48,95";"40.361,22";"37,00";"71,28";"20.952,78";"19.439,22";"40.003,86";"20.980,47";"19.178,59"
31-07-2024 7:33:25;GMT-3.0;"48,81";"40.285,79";"37,00";"71,28";"20.914,81";"19.391,56";"40.002,92";"20.928,75";"19.107,50"
31-07-2024 7:34:25;GMT-3.0;"48,67";"40.207,89";"37,00";"71,28";"20.895,09";"19.409,38";"40.001,98";"20.907,34";"19.302,34"
31-07-2024 7:35:25;GMT-3.0;"48,53";"40.169,75";"37,00";"71,28";"20.850,06";"19.336,72";"40.001,05";"20.892,34";"19.382,81"
31-07-2024 7:36:25;GMT-3.0;"48,38";"40.073,89";"37,00";"71,28";"20.814,56";"19.289,53";"40.000,11";"20.820,62";"19.518,12"
31-07-2024 7:37:25;GMT-3.0;"48,24";"40.007,03";"37,00";"71,28";"20.751,00";"19.244,22";"39.999,17";"20.799,22";"19.270,47"
31-07-2024 7:38:25;GMT-3.0;"48,10";"39.951,54";"37,00";"71,28";"20.711,66";"19.251,56";"39.998,23";"20.717,03";"18.915,31"
31-07-2024 7:39:25;GMT-3.0;"47,96";"39.869,03";"37,00";"71,28";"20.699,22";"19.197,81";"39.997,30";"20.733,28";"18.937,97"
31-07-2024 7:40:25;GMT-3.0;"47,82";"39.787,16";"37,00";"71,28";"20.653,41";"19.169,84";"39.996,53";"20.666,09";"19.042,34"
31-07-2024 7:41:25;GMT-3.0;"47,68";"39.692,88";"37,00";"71,28";"20.614,38";"19.123,59";"39.995,91";"20.655,78";"19.036,09"
31-07-2024 7:42:25;GMT-3.0;"47,54";"39.635,16";"37,00";"71,28";"20.563,62";"19.083,44";"39.995,28";"20.562,66";"19.032,66"
31-07-2024 7:43:25;GMT-3.0;"47,40";"39.541,18";"37,00";"71,28";"20.527,69";"19.037,19";"39.994,66";"20.570,31";"19.005,16"
31-07-2024 7:44:25;GMT-3.0;"47,26";"39.462,33";"37,00";"71,28";"20.467,44";"19.014,53";"39.994,03";"20.484,06";"18.765,00"
31-07-2024 7:45:25;GMT-3.0;"47,12";"39.344,70";"37,00";"71,28";"20.433,50";"18.952,19";"39.993,41";"20.477,66";"18.648,12"
31-07-2024 7:46:25;GMT-3.0;"46,98";"39.271,05";"37,00";"71,28";"20.377,00";"18.922,50";"39.992,78";"20.437,97";"18.772,34"
31-07-2024 7:47:25;GMT-3.0;"46,84";"39.190,45";"37,00";"71,28";"20.353,44";"18.855,62";"39.992,16";"20.356,72";"18.782,03"
31-07-2024 7:48:25;GMT-3.0;"46,70";"39.107,81";"37,00";"71,28";"20.285,00";"18.797,81";"39.991,53";"20.310,62";"18.968,28"
31-07-2024 7:49:25;GMT-3.0;"46,56";"39.026,22";"37,00";"71,28";"20.248,09";"18.765,94";"39.990,91";"20.272,03";"18.846,09"
31-07-2024 7:50:25;GMT-3.0;"46,42";"38.936,67";"37,00";"71,28";"20.222,84";"18.753,91";"39.991,31";"20.221,41";"18.792,34"
31-07-2024 7:51:25;GMT-3.0;"46,28";"38.870,83";"37,00";"71,28";"20.155,41";"18.728,12";"39.992,56";"20.174,38";"18.750,47"
31-07-2024 7:52:25;GMT-3.0;"46,14";"38.743,40";"37,00";"71,28";"20.112,09";"18.649,69";"39.993,81";"20.165,31";"18.592,19"
31-07-2024 7:53:25;GMT-3.0;"46,00";"38.655,47";"37,00";"71,28";"20.084,31";"18.614,53";"39.995,06";"20.130,62";"18.527,81"
31-07-2024 7:54:25;GMT-3.0;"45,86";"38.565,15";"37,00";"71,28";"20.023,28";"18.566,72";"39.996,31";"20.013,91";"18.720,31"
31-07-2024 7:55:25;GMT-3.0;"45,72";"38.499,21";"37,00";"71,28";"19.975,88";"18.547,03";"39.997,56";"20.012,97";"18.727,81"
31-07-2024 7:56:25;GMT-3.0;"45,58";"38.431,44";"37,00";"71,28";"19.937,50";"18.496,25";"39.998,81";"19.977,81";"18.606,41"
31-07-2024 7:57:25;GMT-3.0;"45,44";"38.333,79";"37,00";"71,28";"19.888,41";"18.446,72";"40.000,06";"19.910,94";"18.501,88"
31-07-2024 7:58:25;GMT-3.0;"45,30";"38.237,69";"37,00";"71,28";"19.839,44";"18.427,19";"40.001,31";"19.889,38";"18.044,06"
31-07-2024 7:59:25;GMT-3.0;"45,16";"38.163,15";"37,00";"71,28";"19.780,75";"18.378,59";"40.002,56";"19.837,03";"18.036,09"
31-07-2024 8:00:25;GMT-3.0;"45,02";"38.090,89";"37,00";"71,28";"19.760,50";"18.331,72";"40.001,75";"19.786,88";"18.447,97"
31-07-2024 8:01:25;GMT-3.0;"44,88";"38.024,49";"37,00";"71,28";"19.733,91";"18.287,50";"39.999,25";"19.743,28";"18.520,94"
31-07-2024 8:02:25;GMT-3.0;"44,73";"37.935,37";"37,00";"71,28";"19.692,53";"18.272,19";"39.996,75";"19.716,25";"18.199,53"
31-07-2024 8:03:25;GMT-3.0;"44,59";"37.858,64";"37,00";"71,28";"19.659,34";"18.251,88";"39.994,25";"19.699,22";"18.234,38"
