"TimeStamp","G100CP2_FT420202","G100CP2_FT420201","G100CP2_PV110001","G100CP2_PV110002","G100CP2_PV110007","G100CP2_LT110003","G100CP2_LIC110003_MV","G100CP2_PV110007","G100CP2_FIC420201_SP","G100CP2_FIC420202_SP","G100CPU_M1WT100010","G100CP2_DT420201","G100CP2_PV110003","G100CP2_PV110017","G100CP2_SET110093","G100CP2_SET110094","G100CP2_FT110003"
"8/1/2024 17:51","0","0","0","0","45,609.37","29.55","25","45,609.37","0","26,983.12","104,008.00","1,426.38","50.76","0","71.3","39","60,834.88"
"8/1/2024 17:52","0","0","0","0","45,595.31","29.51","25","45,595.31","0","26,983.12","103,830.00","1,426.38","50.76","0","71.3","39","60,837.50"
"8/1/2024 17:53","0","0","0","0","45,635.16","29.52","25","45,635.16","0","26,983.12","103,770.00","1,426.38","50.76","0","71.3","39","60,837.50"
"8/1/2024 17:54","0","0","0","0","45,660.94","29.59","25","45,660.94","0","26,983.12","103,355.00","1,426.38","50.76","0","71.3","39","60,837.50"
"8/1/2024 17:55","0","0","0","0","45,660.94","29.49","25","45,660.94","0","26,983.12","102,879.00","1,426.38","50.76","0","71.3","39","60,837.50"
"8/1/2024 17:56","0","0","0","0","40,350.00","22.58","25","40,350.00","0","26,983.12","102,939.00","1,426.38","50.76","0","71.3","39","53,781.08"
"8/1/2024 17:57","0","0","0","0","40,457.81","13.34","25","40,457.81","0","26,983.12","102,820.00","1,426.38","50.76","0","71.3","39","53,840.97"
"8/1/2024 17:58","0","0","0","0","46,000.00","4.16","25","46,000.00","0","26,983.12","102,523.00","1,426.39","50.76","0","71.3","39","65,159.38"
"8/1/2024 17:59","0","0","0","0","0","0.24","25","0","0","26,983.12","102,404.00","1,426.62","50.76","0","71.3","39","0"
"8/1/2024 18:00","0","0","0","0","0","0.3","25","0","0","26,983.12","102,226.00","1,426.50","50.76","0","71.3","39","0"
"8/1/2024 18:01","0","0","0","0","0","6.58","25","0","0","26,983.12","102,107.00","1,426.50","50.76","0","71.3","39","0"
"8/1/2024 18:02","0","0","0","0","18,935.16","11.79","25","18,935.16","0","26,983.12","101,989.00","1,426.50","50.76","0","71.3","39","26,209.38"
"8/1/2024 18:03","0","0","0","0","38,732.81","11.43","25","38,732.81","0","26,983.12","101,573.00","1,426.50","50.76","0","71.3","39","51,588.75"
"8/1/2024 18:04","0","0","0","0","38,803.12","9.78","25","38,803.12","0","26,983.12","101,513.00","1,426.50","50.76","0","71.3","39","51,787.50"
"8/1/2024 18:05","0","0","0","0","38,812.50","9.04","25","38,812.50","0","26,983.12","101,335.00","1,426.49","50.76","0","71.3","39","51,468.75"
"8/1/2024 18:06","0","0","0","0","40,235.16","7.66","25","40,235.16","0","26,983.12","101,098.00","1,426.38","50.76","0","71.3","39","53,435.18"
"8/1/2024 18:07","0","0","0","0","40,314.84","6.08","25","40,314.84","0","26,983.12","100,979.00","1,426.50","50.76","0","71.3","39","53,539.82"
"8/1/2024 18:08","0","0","0","0","44,264.06","4.38","25","44,264.06","0","26,983.12","100,919.00","1,426.50","50.76","0","71.3","39","57,471.88"
"8/1/2024 18:09","0","0","0","0","40,368.75","5.17","25","40,368.75","0","26,983.12","100,504.00","1,426.50","50.76","0","71.3","39","53,914.79"
"8/1/2024 18:10","0","0","0","0","40,347.66","3.56","25","40,347.66","0","26,983.12","100,325.00","1,426.51","50.76","0","71.3","39","53,631.98"
"8/1/2024 18:11","0","0","0","0","0","5.26","25","0","0","26,983.12","99,969.00","1,426.62","50.76","0","71.3","39","0"
"8/1/2024 18:12","0","0","0","0","39,735.94","7.22","25","39,735.94","0","26,983.12","99,969.00","1,426.50","50.76","0","71.3","39","52,953.12"
"8/1/2024 18:13","0","0","0","0","40,317.19","5.62","25","40,317.19","0","26,983.12","99,672.00","1,426.50","50.76","0","71.3","39","53,554.23"
"8/1/2024 18:14","0","0","0","0","40,352.34","4","25","40,352.34","0","26,983.12","99,613.00","1,426.51","50.76","0","71.3","39","53,450.83"
"8/1/2024 18:15","0","0","0","0","18,210.94","3.31","25","18,210.94","0","26,983.12","99,197.00","1,426.62","50.76","0","71.3","39","24,281.25"
"8/1/2024 18:16","0","0","0","0","38,786.72","7.63","25","38,786.72","0","26,983.12","99,256.00","1,426.50","50.76","0","71.3","39","51,335.16"
"8/1/2024 18:17","0","0","0","0","40,286.71","6.19","25","40,286.71","0","26,983.12","99,019.00","1,426.51","50.76","0","71.3","39","53,462.50"
"8/1/2024 18:18","0","0","0","0","40,317.19","4.62","25","40,317.19","0","26,983.12","98,662.00","1,426.62","50.76","0","71.3","39","53,828.12"
"8/1/2024 18:19","0","0","0","0","40,420.31","2.94","25","40,420.31","0","26,983.12","98,544.00","1,426.51","50.76","0","71.3","39","53,828.12"
"8/1/2024 18:20","0","0","0","0","35,650.78","7.71","25","35,650.78","0","26,983.12","98,544.00","1,426.63","50.76","0","71.3","39","46,806.25"
"8/1/2024 18:21","0","0","0","0","40,183.59","6.61","25","40,183.59","0","26,983.12","98,068.00","1,426.68","50.76","0","71.3","39","53,313.22"
"8/1/2024 18:22","0","0","0","0","40,357.03","5.07","25","40,357.03","0","26,983.12","98,068.00","1,426.51","50.76","0","71.3","39","53,721.43"
"8/1/2024 18:23","0","0","0","0","40,396.88","3.35","25","40,396.88","0","26,983.12","98,009.00","1,426.62","50.76","0","71.3","39","53,644.42"
"8/1/2024 18:24","0","0","0","0","297.07","6.3","25","297.07","0","26,983.12","97,653.00","1,426.63","50.76","0","71.3","39","7,242.19"
"8/1/2024 18:25","0","0","0","0","39,925.78","5.73","25","39,925.78","0","26,983.12","97,415.00","1,426.72","50.76","0","71.3","39","53,209.38"
"8/1/2024 18:26","0","0","0","0","0","0.25","25","0","0","26,983.12","97,356.00","1,427.14","50.76","0","71.3","39","0"
"8/1/2024 18:27","0","0","0","0","0","0.24","25","0","0","26,983.12","97,118.00","1,427.30","50.76","0","71.3","39","0"
"8/1/2024 18:28","0","0","0","0","0","3.2","25","0","0","26,983.12","96,821.00","1,427.19","50.76","0","71.3","39","0"
"8/1/2024 18:29","0","0","0","0","0","8.8","25","0","0","26,983.12","96,821.00","1,427.18","50.76","0","71.3","39","0"
"8/1/2024 18:30","0","0","0","0","0","14.22","25","0","0","26,983.12","96,643.00","1,427.12","50.76","0","71.3","39","0"
"8/1/2024 18:31","0","0","0","0","264.84","19.77","25","264.84","0","26,983.12","96,346.00","1,427.13","50.76","0","71.3","39","0"
"8/1/2024 18:32","0","0","0","0","42,471.09","23.6","25","42,471.09","0","26,983.12","95,930.00","1,427.19","50.76","0","71.3","39","56,335.42"
"8/1/2024 18:33","0","0","0","0","43,141.41","26.9","25","43,141.41","0","26,983.12","96,049.00","1,427.18","50.76","0","71.3","39","57,507.06"
"8/1/2024 18:34","0","0","0","0","43,075.78","29.63","25","43,075.78","0","26,983.12","95,752.00","1,427.12","50.76","0","71.3","39","57,474.94"
"8/1/2024 18:35","0","0","0","0","43,178.91","29.75","25","43,178.91","0","26,983.12","95,396.00","1,427.13","50.76","0","71.3","39","57,442.82"
"8/1/2024 18:36","0","0","0","0","43,164.84","29.74","25","43,164.84","0","26,983.12","95,336.00","1,427.19","50.76","0","71.3","39","57,410.71"
"8/1/2024 18:37","0","0","0","0","45,686.72","29.8","25","45,686.72","0","26,983.12","95,158.00","1,427.19","50.76","0","71.3","39","60,913.14"
"8/1/2024 18:38","0","0","0","0","45,771.09","29.77","25","45,771.09","0","26,983.12","94,742.00","1,427.19","50.76","0","71.3","39","60,914.52"
"8/1/2024 18:39","0","0","0","0","45,667.97","29.75","25","45,667.97","0","26,983.12","94,683.00","1,427.19","50.76","0","71.3","39","60,914.94"
"8/1/2024 18:40","0","0","0","0","45,717.19","29.77","25","45,717.19","0","26,983.12","94,683.00","1,427.19","50.76","0","71.3","39","60,911.50"
"8/1/2024 18:41","0","0","0","0","45,637.50","29.71","25","45,637.50","0","26,983.12","94,327.00","1,427.19","50.76","0","71.3","39","60,908.06"
"8/1/2024 18:42","0","0","0","0","45,675.00","29.68","25","45,675.00","0","26,983.12","94,089.00","1,427.19","50.76","0","71.3","39","60,904.62"
"8/1/2024 18:43","0","0","0","0","45,660.94","29.7","25","45,660.94","0","26,983.12","94,030.00","1,427.20","50.76","0","71.3","39","60,901.19"
"8/1/2024 18:44","0","0","0","0","45,682.03","29.66","25","45,682.03","0","26,983.12","93,792.00","1,427.31","50.76","0","71.3","39","60,897.75"
"8/1/2024 18:45","0","0","0","0","45,670.31","29.62","25","45,670.31","0","26,983.12","93,495.00","1,427.31","50.76","0","71.3","39","60,894.31"
"8/1/2024 18:46","0","0","0","0","45,660.94","29.63","25","45,660.94","0","26,983.12","93,317.00","1,427.31","50.76","0","71.3","39","60,890.88"
"8/1/2024 18:47","0","0","0","0","45,705.47","29.63","25","45,705.47","0","26,983.12","93,317.00","1,427.31","50.76","0","71.3","39","60,887.44"
"8/1/2024 18:48","0","0","0","0","45,649.21","29.62","25","45,649.21","0","26,983.12","92,960.00","1,427.31","50.76","0","71.3","39","60,884.00"
"8/1/2024 18:49","0","0","0","0","45,663.28","29.63","25","45,663.28","0","26,983.12","92,723.00","1,427.32","50.76","0","71.3","39","60,881.25"
"8/1/2024 18:50","0","0","0","0","45,649.21","29.64","25","45,649.21","0","26,983.12","92,366.00","1,427.38","50.76","0","71.3","39","60,881.25"
"8/1/2024 18:51","0","0","0","0","45,700.78","29.68","25","45,700.78","0","26,983.12","92,426.00","1,427.38","50.76","0","71.3","39","60,881.25"
"8/1/2024 18:52","0","0","0","0","40,394.53","23.75","25","40,394.53","0","26,983.12","92,307.00","1,427.38","50.76","0","71.3","39","54,217.08"
"8/1/2024 18:53","0","0","0","0","40,596.09","14.41","25","40,596.09","0","26,983.12","92,129.00","1,427.49","50.76","0","71.3","39","54,354.58"
"8/1/2024 18:54","0","0","0","0","41,046.09","5.09","25","41,046.09","0","26,983.12","91,713.00","1,427.38","50.76","0","71.3","39","54,065.62"
"8/1/2024 18:55","0","0","0","0","0","0.25","25","0","0","26,983.12","91,297.00","1,427.50","50.76","0","71.3","39","0"
"8/1/2024 18:56","0","0","0","0","0","0.28","25","0","0","26,983.12","91,476.00","1,427.50","50.76","0","71.3","39","0"
"8/1/2024 18:57","0","0","0","0","0","5.93","25","0","0","26,983.12","91,297.00","1,427.50","50.76","0","71.3","39","0"
"8/1/2024 18:58","0","0","0","0","20,608.59","11.26","25","20,608.59","0","26,983.12","90,882.00","1,427.51","50.76","0","71.3","39","29,793.75"
"8/1/2024 18:59","0","0","0","0","26,339.06","16.42","25","26,339.06","0","26,983.12","90,585.00","1,427.62","50.76","0","71.3","39","35,118.75"
"8/1/2024 19:00","0","0","0","0","39,433.60","14.22","25","39,433.60","0","26,983.12","90,466.00","1,427.50","50.76","0","71.3","39","52,690.30"
"8/1/2024 19:01","0","0","0","0","39,185.16","13.39","25","39,185.16","0","26,983.12","90,466.00","1,427.49","50.76","0","71.3","39","52,321.88"
"8/1/2024 19:02","0","0","0","0","40,645.31","11.68","25","40,645.31","0","26,983.12","90,109.00","1,427.38","50.76","0","71.3","39","54,274.33"
"8/1/2024 19:03","0","0","0","0","41,025.00","9.62","25","41,025.00","0","26,983.12","90,050.00","1,427.50","50.76","0","71.3","39","54,471.88"
"8/1/2024 19:04","0","0","0","0","40,753.12","7.37","25","40,753.12","0","26,983.12","89,931.00","1,427.50","50.76","0","71.3","39","57,487.50"
"8/1/2024 19:05","0","0","0","0","41,046.09","7.8","25","41,046.09","0","26,983.12","89,812.00","1,427.49","50.76","0","71.3","39","54,623.67"
"8/1/2024 19:06","0","0","0","0","41,092.97","5.54","25","41,092.97","0","26,983.12","89,397.00","1,427.38","50.76","0","71.3","39","54,681.09"
"8/1/2024 19:07","0","0","0","0","41,071.88","3.22","25","41,071.88","0","26,983.12","89,100.00","1,427.50","50.76","0","71.3","39","54,738.52"
"8/1/2024 19:08","0","0","0","0","12,133.59","7.13","25","12,133.59","0","26,983.12","88,981.00","1,427.51","50.76","0","71.3","39","14,187.50"
"8/1/2024 19:09","0","0","0","0","40,235.16","6.57","25","40,235.16","0","26,983.12","88,922.00","1,427.62","50.76","0","71.3","39","53,521.67"
"8/1/2024 19:10","0","0","0","0","40,509.38","4.64","25","40,509.38","0","26,983.12","88,684.00","1,427.62","50.76","0","71.3","39","54,028.12"
"8/1/2024 19:11","0","0","0","0","32,700.00","2.78","25","32,700.00","0","26,983.12","88,446.00","1,427.62","50.76","0","71.3","39","40,793.75"
"8/1/2024 19:12","0","0","0","0","37,603.13","7.48","25","37,603.13","0","26,983.12","88,328.00","1,427.63","50.76","0","71.3","39","49,988.54"
"8/1/2024 19:13","0","0","0","0","40,143.75","6.04","25","40,143.75","0","26,983.12","88,149.00","1,427.69","50.76","0","71.3","39","53,577.52"
"8/1/2024 19:14","0","0","0","0","40,298.44","4.19","25","40,298.44","0","26,983.12","87,852.00","1,427.69","50.76","0","71.3","39","53,662.26"
"8/1/2024 19:15","0","0","0","0","17,503.12","3.42","25","17,503.12","0","26,983.12","87,615.00","1,427.70","50.76","0","71.3","39","23,337.50"
"8/1/2024 19:16","0","0","0","0","38,845.31","7.34","25","38,845.31","0","26,983.12","87,496.00","1,427.82","50.76","0","71.3","39","51,705.62"
"8/1/2024 19:17","0","0","0","0","40,263.29","5.88","25","40,263.29","0","26,983.12","87,318.00","1,427.87","50.76","0","71.3","39","53,614.17"
"8/1/2024 19:18","0","0","0","0","40,373.44","4.1","25","40,373.44","0","26,983.12","87,021.00","1,427.82","50.76","0","71.3","39","53,643.86"
"8/1/2024 19:19","0","0","0","0","19,328.91","3.33","25","19,328.91","0","26,983.12","87,021.00","1,427.88","50.76","0","71.3","39","26,328.12"
"8/1/2024 19:20","0","0","0","0","38,615.62","7.51","25","38,615.62","0","26,983.12","86,724.00","1,427.88","50.76","0","71.3","39","51,338.28"
"8/1/2024 19:21","0","0","0","0","40,251.56","4.83","25","40,251.56","0","26,983.12","86,486.00","1,427.93","50.76","0","71.3","39","51,580.47"
